family,split_type,split_seed,optimizer_seed,accuracy,balanced_accuracy,f1,roc_auc,cross_entropy,brier_score,ece,fixed_threshold_ba,validation_selected_threshold,validation_selected_test_ba,threshold_shift,recalibrated_ba,mean_score_class_0,mean_score_class_1,score_separation,optimizer_success,scipy_optimizer_success,optimizer_message,termination_reason,n_function_evaluations,maxiter_budget,initial_train_loss,best_train_loss,final_train_loss,validation_loss,loss_improvement,last_10_eval_improvement,evaluation_limit_reached,convergence_plateau_detected,training_time
xxz,parameter_block,11,200,0.5432098765432098,0.5697674418604651,0.24489795918367346,1.0,0.6263772548225991,0.21737061719302578,0.3171221769460364,0.5697674418604651,0.5,0.5697674418604651,0.0,0.5,0.3901196139242947,0.4765774274709326,0.08645781354663795,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7387598733344822,0.38715808970531324,0.38717758193315627,0.5839906098384979,0.35158229140132596,0.00018902292955291777,True,False,55.29247160000523
xxz,parameter_block,11,300,0.4691358024691358,0.5,0.0,1.0,0.6677590163278418,0.23849045907632,0.33906070218122275,0.5,0.44,0.5348837209302325,-0.06,0.5,0.3523063811575061,0.41777169829641736,0.06546531713891124,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7039427539763663,0.43076849605567935,0.43120987635360564,0.6768118870122465,0.27273287762276066,0.001796502554447743,True,False,60.034029200003715
xxz,parameter_block,11,400,0.4691358024691358,0.5,0.0,1.0,0.6697358662328398,0.24004006124094068,0.196370033179761,0.5,0.43,0.5116279069767442,-0.07,0.5,0.32816076479654765,0.40313242266787086,0.0749716578713232,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6946969604218953,0.4067783060292009,0.4072906399443251,0.6823739879043016,0.28740632047757025,0.00040395806984921956,True,False,60.796188899999834
xxz,parameter_block,11,500,0.4691358024691358,0.5,0.0,1.0,0.6920699521239628,0.2504357628602768,0.16262246636193156,0.5,0.41000000000000003,0.5465116279069767,-0.08999999999999997,0.5,0.3406112412712119,0.3926593734041277,0.052048132132915814,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6828183579932184,0.4637605157869912,0.4641722609694375,0.7293929004814195,0.21864609702378096,0.0008022505889740406,True,False,25.038351399998646
xxz,parameter_block,11,600,0.4691358024691358,0.5,0.0,1.0,0.6396879837904059,0.22412566511418425,0.375226825013305,0.5,0.48000000000000004,0.5697674418604651,-0.019999999999999962,0.5,0.38160990364083963,0.45898450354117176,0.07737459990033213,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.714734051965821,0.4069466443279862,0.4069466443279862,0.6141853338935968,0.30778740763783474,0.0002846441614540174,True,False,67.75018110000383
xxz,parameter_block,11,700,0.4691358024691358,0.5,0.0,1.0,0.6370174043002615,0.22310252251001478,0.42323921531313247,0.5,0.48000000000000004,0.5348837209302325,-0.019999999999999962,0.5,0.36727608604592504,0.45219089278886604,0.084914806742941,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6907449223564114,0.3890846446434398,0.3893393488325941,0.6113762707704945,0.3014055735238173,0.0005549491916112537,True,False,67.53118800000084
xxz,parameter_block,11,800,0.4691358024691358,0.5,0.0,1.0,0.6466847335352248,0.22792357118506698,0.45724233316940754,0.5,0.47000000000000003,0.5116279069767442,-0.02999999999999997,0.5,0.3647385416088705,0.44234849717744407,0.07760995556857359,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.667003839929126,0.40291869596993324,0.40291869596993324,0.6324844319615567,0.2640851439591928,0.0010942696007920083,True,False,68.33716809999896
xxz,parameter_block,11,900,0.4691358024691358,0.5,0.0,1.0,0.6756432451145582,0.24308023553659242,0.22157042659541615,0.5,0.42000000000000004,0.5232558139534884,-0.07999999999999996,0.5,0.3204727984812024,0.3946862855949555,0.07421348711375308,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7093373059971211,0.41385509191325537,0.41385509191325537,0.6950055690325526,0.2954822140838657,0.00041105155089959933,True,False,40.77874239999801
xxz,parameter_block,11,1000,0.4691358024691358,0.5,0.0,1.0,0.6394074472050838,0.2243055622167985,0.43420721786326666,0.5,0.48000000000000004,0.5,-0.019999999999999962,0.5,0.36619677728601935,0.449453913930702,0.08325713664468265,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6641563624924706,0.3997288666678842,0.39984652875503934,0.6171739798589196,0.2643098337374312,0.0013070246172896538,True,False,84.62719559999823
xxz,critical_holdout,11,100,0.5151515151515151,0.5,0.68,1.0,0.666451586017854,0.23671044657186355,0.01663084610174992,0.5,0.5,0.5,0.0,0.5,0.5177751175227796,0.5449656494701924,0.027190531947412833,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6963686189973173,0.5646861279336484,0.5652365357403758,0.551607382838394,0.13113208325694148,0.0006568724681517146,True,False,40.67237070000556
xxz,critical_holdout,11,200,0.6666666666666666,0.65625,0.7555555555555555,1.0,0.6518100001980865,0.22942015124450796,0.13576020528036065,0.65625,0.5,0.65625,0.0,0.5,0.5070201835850701,0.5493246910317582,0.04230450744668812,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6841057859940306,0.4960829864930326,0.4961036045557684,0.4792573876131193,0.1880021814382622,0.0010506919875326592,True,False,85.97846269999718
xxz,critical_holdout,11,300,0.5151515151515151,0.5,0.68,1.0,0.6622414038228396,0.23461643500216509,0.016423473144775103,0.5,0.5,0.5,0.0,0.5,0.5153272997373802,0.5468669304693821,0.03153963073200183,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6982813361790625,0.5487882316266605,0.5487882316266605,0.5326465102205411,0.14949310455240206,0.002415912832859801,True,False,87.37068100000033
xxz,critical_holdout,11,400,0.5757575757575758,0.5625,0.7083333333333334,1.0,0.6553460767972826,0.2312001049120906,0.04167216709470906,0.5625,0.5,0.5625,0.0,0.5,0.513761781543318,0.5526396408660974,0.03887785932277943,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6992496063648594,0.509872692297464,0.509872692297464,0.4938216541771278,0.18937691406739543,0.0008150162031650421,True,False,86.65869699999894
xxz,critical_holdout,11,500,0.696969696969697,0.6875,0.7727272727272727,1.0,0.6575119755556657,0.2322336466760353,0.1714339922188753,0.6875,0.5,0.6875,0.0,0.5,0.5046349274133277,0.5407399148482961,0.03610498743496837,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6964306533971297,0.520427828693284,0.5205107284717098,0.5068093808872842,0.17591992492541997,0.0004431338708893451,True,False,86.89014689999749
xxz,critical_holdout,23,100,0.5454545454545454,0.53125,0.6938775510204082,1.0,0.6513911362807278,0.22928500823670628,0.026363698486177593,0.53125,0.5,0.53125,0.0,0.5,0.519017994553592,0.5626890668933169,0.04367107233972489,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6963581110425038,0.4914121140359813,0.49148188623019706,0.4840869310761208,0.20487622481230672,0.0006712385056881764,True,False,87.58230940000067
xxz,critical_holdout,23,200,0.6363636363636364,0.625,0.7391304347826086,1.0,0.6540911367426893,0.23056512948246607,0.1040958480326944,0.625,0.5,0.625,0.0,0.5,0.5107554756920725,0.55079759236395,0.040042116671877515,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6837978665061789,0.501134392616833,0.5012210626742084,0.49514632081645,0.1825768038319705,0.0016049841245820984,True,False,87.20103489999747
xxz,critical_holdout,23,300,0.5454545454545454,0.53125,0.6938775510204082,1.0,0.6577256948733909,0.23237813246575864,0.017856820096795376,0.53125,0.5,0.53125,0.0,0.5,0.5142901011044905,0.5506254967954353,0.036335395690944794,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6983226351884816,0.5173256198329014,0.5173256198329014,0.5097945337868244,0.18099701535558022,0.0015954444908753418,True,False,86.92088230000081
xxz,critical_holdout,23,400,0.6060606060606061,0.59375,0.723404255319149,1.0,0.656104698407979,0.23156869148618803,0.07347098154186446,0.59375,0.5,0.59375,0.0,0.5,0.5126069385489518,0.5505847966019175,0.03797785805296572,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6992527900753824,0.5101429192063831,0.5101429192063831,0.5051180960034951,0.18910987086899933,0.0020617866136563023,True,False,80.33464309999545
xxz,critical_holdout,23,500,0.5151515151515151,0.5,0.68,1.0,0.6599183164401604,0.233519624375513,0.028309600296668513,0.5,0.51,0.53125,0.010000000000000009,0.5,0.525456723335302,0.5604064256720724,0.034949702336770416,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6964001165307017,0.5262316115147507,0.5262316115147507,0.5201583939824822,0.17016850501595093,0.00019858132413830276,True,False,76.60254239999631
xxz,critical_holdout,37,100,0.9090909090909091,0.90625,0.918918918918919,1.0,0.6590572149290345,0.23297106737487538,0.3911953994579552,0.90625,0.5,0.90625,0.0,0.5,0.48879983741283595,0.5233719959560162,0.0345721585431803,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6963276914019507,0.5229383262108518,0.5343488724048824,0.5426893563986148,0.16197881899706834,0.0003858341178070157,True,False,41.94944559999567
xxz,critical_holdout,37,200,0.8484848484848485,0.84375,0.8717948717948718,1.0,0.6560040115818847,0.23145751891232633,0.32748526492827335,0.84375,0.5,0.84375,0.0,0.5,0.4936728087677403,0.5312847705551937,0.03761196178745346,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6831339677564684,0.5080675417686566,0.5082680271593354,0.5296424106250169,0.174865940597133,0.00014279752112478228,True,False,76.96431749999465
xxz,critical_holdout,37,300,0.5151515151515151,0.5,0.68,1.0,0.6612211124863089,0.23415111079121823,0.025609531285152642,0.5,0.5,0.5,0.0,0.5,0.5235956566816481,0.5569167073825685,0.033321050700920396,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6983896563037342,0.5305905089712245,0.5308364491561335,0.5461566995666544,0.1675532071476007,0.001664568039919212,True,False,75.08456300000398
xxz,critical_holdout,37,400,0.8181818181818182,0.8125,0.85,1.0,0.654899476260373,0.23091220453778058,0.2957912866554165,0.8125,0.5,0.8125,0.0,0.5,0.4955208728463264,0.5342738082894306,0.03875293544310421,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6993668099238083,0.5051348522413404,0.505167873992425,0.5263589158137025,0.19419893593138327,0.000141404594266481,True,False,76.62364379999781
xxz,critical_holdout,37,500,0.5151515151515151,0.5,0.68,1.0,0.6559634279915706,0.23155339169905373,0.027166233059551126,0.5,0.5,0.5,0.0,0.5,0.5222496093648882,0.5612054083015866,0.03895579893669843,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6963938730881282,0.4984907621664937,0.4984907621664937,0.5162063898943128,0.19790311092163448,0.0010722198354993773,True,False,75.92930720000004
xxz,critical_holdout,51,100,0.5151515151515151,0.5,0.68,1.0,0.6550761400745396,0.23115566475520266,0.03311124579235625,0.5,0.51,0.53125,0.010000000000000009,0.5,0.527371001200541,0.5679255936434763,0.040554592442935244,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6951832949508995,0.4980218238537945,0.4980218238537945,0.5005193774866407,0.19716147109710497,0.00014682338309635057,True,False,75.75126810000074
xxz,critical_holdout,51,200,0.5151515151515151,0.5,0.68,1.0,0.6565968992320245,0.23184745210914412,0.02370513574694555,0.5,0.51,0.625,0.010000000000000009,0.5,0.5192990500451405,0.557263804642762,0.0379647545976215,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6792733476691943,0.5075308956932256,0.5075308956932256,0.5098709873205467,0.1717424519759687,0.00030364836541840745,True,False,79.6105435999998
xxz,critical_holdout,51,300,0.5151515151515151,0.5,0.68,1.0,0.6612766351607258,0.2341998714329985,0.029474071766339538,0.5,0.52,0.625,0.020000000000000018,0.5,0.5272830788549505,0.5609479474476471,0.03366486859269657,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6981174321150403,0.5347432691008281,0.5347432691008281,0.5406415921045573,0.16337416301421215,0.0007471476423205337,True,False,81.19184049999603
xxz,critical_holdout,51,400,0.5757575757575758,0.5625,0.7083333333333334,1.0,0.6539298185396033,0.23050291883745147,0.04054162113402071,0.5625,0.5,0.5625,0.0,0.5,0.5140478560411249,0.5544879225366697,0.04044006649554477,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6997454209003428,0.5004203191607389,0.5004203191607389,0.5033438180023604,0.19932510173960383,0.00044879449600343513,True,False,86.64713610000035
xxz,critical_holdout,51,500,0.5757575757575758,0.5625,0.7083333333333334,1.0,0.6541730729074665,0.23062810486763913,0.039867760860051525,0.5625,0.5,0.5625,0.0,0.5,0.5149557294201552,0.5551996941274266,0.04024396470727143,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6972853502348284,0.5053273051175293,0.5057556752981623,0.5092301575684445,0.19152967493666606,0.000626116013941802,True,False,85.81650210000225
xxz,critical_holdout,71,100,0.6060606060606061,0.59375,0.723404255319149,1.0,0.65213125558122,0.2296146532479125,0.06993913876449746,0.59375,0.5,0.59375,0.0,0.5,0.5137969899108024,0.5561826511333373,0.042385661222534954,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6963030432357965,0.49110485946981475,0.49117913101226207,0.5049776556756177,0.20512391222353443,0.0006371370285367939,True,False,86.43066340000223
xxz,critical_holdout,71,200,0.6363636363636364,0.625,0.7391304347826086,1.0,0.6538538078509211,0.23043927758562596,0.10539160981244444,0.625,0.5,0.625,0.0,0.5,0.5089372640949877,0.54913270643094,0.04019544233595229,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6833045849121995,0.498088613394697,0.498088613394697,0.5119891766637391,0.18521597151750246,0.0004986823234940929,True,False,86.86811489999673
xxz,critical_holdout,71,300,0.5151515151515151,0.5,0.68,1.0,0.6616155567635351,0.2344207160213039,0.03782021521311263,0.5,0.52,0.5,0.020000000000000018,0.5,0.535261017298107,0.5696406367801768,0.0343796194820698,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.698361118035549,0.5294086810155066,0.5294353578958279,0.5375477207808584,0.16892576013972116,0.0011222345046197901,True,False,87.67174330000125
xxz,critical_holdout,71,400,0.6666666666666666,0.65625,0.7555555555555555,1.0,0.6547365910060545,0.23086328282783097,0.13849512229964997,0.65625,0.5,0.65625,0.0,0.5,0.5059424323139721,0.5450506773396006,0.039108245025628485,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6993022152850586,0.5040115859895244,0.5043534597261926,0.5177147709264456,0.19494875555886604,0.00032750552686933165,True,False,88.31883129999915
xxz,critical_holdout,71,500,0.6363636363636364,0.625,0.7391304347826086,1.0,0.6546431142972918,0.23082816412335982,0.10603979185230876,0.625,0.5,0.625,0.0,0.5,0.5087073723910955,0.548039668347776,0.03933229595668042,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6963440296682386,0.5006484117552836,0.5009236437750443,0.5140112631583781,0.19542038589319433,0.0005007556795960655,True,False,89.41607210000075
xxz,critical_holdout,89,100,0.6060606060606061,0.6176470588235294,0.38095238095238093,1.0,0.668251539486123,0.23758167045332163,0.08419161279377264,0.6176470588235294,0.5,0.6176470588235294,0.0,0.5,0.46463146548442336,0.49217875241029235,0.027547286925868997,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6963407285991926,0.5528564582039681,0.5587465194656597,0.5808169797841308,0.13759420913353293,-0.005890061261691559,True,True,45.804534100003366
xxz,critical_holdout,89,200,0.8484848484848485,0.84375,0.8717948717948718,1.0,0.6558964255543999,0.23140396807050684,0.3274190273695672,0.84375,0.5,0.84375,0.0,0.5,0.4936540145221906,0.5313784097975061,0.03772439527531546,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6828097186314015,0.5068872556540096,0.5068872556540096,0.5389269529428958,0.1759224629773919,0.0006745239054771757,True,False,86.04056750000018
xxz,critical_holdout,89,300,0.5454545454545454,0.53125,0.6938775510204082,1.0,0.6616753778325574,0.23432727447617652,0.015888425225812824,0.53125,0.5,0.53125,0.0,0.5,0.5130221777239815,0.5450336085492873,0.032011430825305776,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6984406684859802,0.538557380545904,0.5388948654191432,0.5629627129824518,0.15954580306683697,4.936919194564737e-07,True,True,85.37720799999806
xxz,critical_holdout,89,400,0.5151515151515151,0.5,0.68,1.0,0.6612056524365634,0.2341053689419634,0.017458505198627128,0.5,0.5,0.5,0.0,0.5,0.5157741769259947,0.5484555200434574,0.032681343117462736,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6994184896382015,0.5318610986488992,0.5391636884413054,0.5568704475619097,0.16025480119689617,-0.0035017554760388148,True,True,41.232650900004955
xxz,critical_holdout,89,500,0.5454545454545454,0.53125,0.6938775510204082,1.0,0.6527661687937937,0.22995641019693708,0.024909900410618552,0.53125,0.5,0.53125,0.0,0.5,0.5183800063121659,0.5604674477973974,0.04208744148523158,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6964120694730712,0.49148261172844,0.49148261172844,0.5217330853537411,0.20492945774463123,0.0028441588547162278,True,False,84.20800840000447
xxz,critical_holdout,101,100,0.5151515151515151,0.5,0.68,1.0,0.658682438108601,0.23301973850980617,0.043690992877429724,0.5,0.52,0.5,0.020000000000000018,0.5,0.5390953177100895,0.5774280989172794,0.03833278120718997,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6963938294256241,0.5155974397331019,0.5158672654075623,0.5035164340743454,0.18052656401806177,0.0006581188122198878,True,False,85.46145279999473
xxz,critical_holdout,101,200,0.6363636363636364,0.625,0.7391304347826086,1.0,0.6547480378792181,0.2308866515776656,0.10505211214954609,0.625,0.5,0.625,0.0,0.5,0.5100984538382616,0.5493918607493656,0.039293406911104056,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.683900416009244,0.5050049990905644,0.5050049990905644,0.496284532974297,0.1788954169186796,0.0007666288405339117,True,False,84.85564030000387
xxz,critical_holdout,101,300,0.5151515151515151,0.5,0.68,1.0,0.6599646402825267,0.2335126274786044,0.022595289727709744,0.5,0.51,0.59375,0.010000000000000009,0.5,0.5200488133471448,0.5544037380858883,0.034354924738743464,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6983136469186281,0.5369233900304651,0.5369233900304651,0.5241150643568964,0.161390256888163,0.004416654843969692,True,False,84.50620090000302
xxz,critical_holdout,101,400,0.5151515151515151,0.5,0.68,1.0,0.6555091960105622,0.23131788097400913,0.025350375980342288,0.5,0.51,0.625,0.010000000000000009,0.5,0.5202808876572327,0.5595334238138572,0.039252536156624496,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6992988066348168,0.5068775721214367,0.5073175422463116,0.4968513763763969,0.19198126438850516,0.0014177718747777623,True,False,84.52806610000698
xxz,critical_holdout,101,500,0.5151515151515151,0.5,0.68,1.0,0.6630033515947993,0.23526504147510643,0.1530530229145941,0.5,0.54,0.5625,0.040000000000000036,0.5,0.5534747204251076,0.5899241059392306,0.03644938551412302,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6964713249609904,0.5188051084730846,0.5188051084730846,0.5085811193845621,0.17766621648790581,0.002310638165116896,True,False,86.2393194000033
xxz,critical_holdout,131,100,0.9696969696969697,0.96875,0.9714285714285714,1.0,0.662918635915786,0.23489540947327162,0.4542682789592747,0.96875,0.5,0.96875,0.0,0.5,0.48645104030226227,0.5171903502082982,0.030739309906035905,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6964213122365331,0.5502027030597189,0.5598016574844292,0.5449081367977229,0.13661965475210391,-0.006393156597732985,True,True,43.76542360000167
xxz,critical_holdout,131,200,0.6060606060606061,0.59375,0.723404255319149,1.0,0.653531904898274,0.23030167066784513,0.0713711971429365,0.59375,0.5,0.59375,0.0,0.5,0.5131764088862585,0.5539862495600912,0.040809840673832753,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6837024432106246,0.4982513200034418,0.4982513200034418,0.49518859037655977,0.18545112320718277,0.0013055409386519834,True,False,84.01568200000474
xxz,critical_holdout,131,300,0.5151515151515151,0.5,0.68,1.0,0.6605583453621494,0.2338735928199208,0.034164062244658844,0.5,0.5,0.5,0.0,0.5,0.5312978620480756,0.5662734271355606,0.034975565087485005,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6983580973596976,0.5306908803307325,0.5306908803307325,0.5230745628128183,0.16766721702896503,0.001130380880566828,True,False,84.66844159999891
xxz,critical_holdout,131,400,0.6666666666666666,0.65625,0.7555555555555555,1.0,0.6555911084884591,0.2312932291244256,0.1377754333533124,0.65625,0.5,0.65625,0.0,0.5,0.5076957830013671,0.5459609288872359,0.03826514588586882,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.699337436863308,0.5108185057997157,0.5108185057997157,0.5074781634095289,0.1885189310635923,0.00043300133486956494,True,False,85.02408589999686
xxz,critical_holdout,131,500,0.5151515151515151,0.5,0.68,1.0,0.660901801443846,0.23399226977907178,0.02565706009147406,0.5,0.5,0.5,0.0,0.5,0.5234696540923691,0.5571275598553375,0.03365790576296834,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6965026489285752,0.5286705188181506,0.5292415616388795,0.5264805866623984,0.1672610872896957,0.0015300112760331386,True,False,84.12780350000685
xxz,critical_holdout,151,100,0.5151515151515151,0.5,0.68,1.0,0.6577896389327278,0.23252583505619712,0.03708338733785965,0.5,0.5,0.5,0.0,0.5,0.5325308652031585,0.5707798787587547,0.03824901355559618,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6953261880725409,0.5027484061717593,0.5029510619121152,0.526195925474355,0.19237512616042562,4.538016891431074e-05,True,True,84.64297490000172
xxz,critical_holdout,151,200,0.5151515151515151,0.5,0.68,1.0,0.6569700244247163,0.2320619905407763,0.02866696159919324,0.5,0.5,0.5,0.0,0.5,0.5242116696159558,0.5622719422892992,0.03806027267334344,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6786917952112297,0.5042396608295125,0.5042472885531879,0.5261156489605676,0.1744445066580418,0.0001303882722792915,True,False,84.49804790000053
xxz,critical_holdout,151,300,0.5757575757575758,0.5625,0.7083333333333334,1.0,0.6613046596686843,0.23413594875346996,0.04771376762450982,0.5625,0.5,0.5625,0.0,0.5,0.5110804689773762,0.5433903757321807,0.032309906754804496,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6982539345611801,0.5259967574008798,0.5260927798160389,0.5452872748236908,0.17216115474514126,1.168406463480931e-05,True,True,84.84776630000124
xxz,critical_holdout,151,400,0.5151515151515151,0.5,0.68,1.0,0.6573922172310753,0.23231265120595773,0.03478483144635325,0.5,0.5,0.5,0.0,0.5,0.5301800886610978,0.568530471714829,0.038350383053731174,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6999355182104324,0.5057179203174681,0.5057179203174681,0.5273768439375044,0.19421759789296433,0.0013132821389197913,True,False,83.7585476000022
xxz,critical_holdout,151,500,0.5151515151515151,0.5,0.68,1.0,0.6548176789698484,0.23101615906419762,0.03154006933852138,0.5,0.5,0.5,0.0,0.5,0.5257587732667848,0.5663930538766263,0.04063428060984153,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6974889124361464,0.4966611303346956,0.4966611303346956,0.5181022511840638,0.2008277821014508,0.004688844892251631,True,False,85.91366719999496
xxz,critical_holdout,181,100,0.5454545454545454,0.53125,0.6938775510204082,1.0,0.6518909569780167,0.22952452339851004,0.025184097049873497,0.53125,0.5,0.53125,0.0,0.5,0.5181671343920613,0.561200061904285,0.04303292751222365,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6962177635667606,0.499857517914457,0.5004295345093912,0.46461050402687093,0.19578822905736937,-0.00041405450293474644,True,True,84.99729949999892
