family,split_type,bin,accuracy,confidence,count
xxz,iid,5,0.6923076923076923,0.5558892806145266,13
xxz,iid,6,1.0,0.613680742767674,2
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3363152985668865,3
xxz,iid,4,0.0,0.4669981505928315,7
xxz,iid,5,0.9166666666666666,0.5461000953223977,12
xxz,iid,6,,0.6500000000000001,0
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.29369720914972125,1
xxz,iid,3,0.0,0.35587159001761426,2
xxz,iid,4,0.0,0.45153689051601786,5
xxz,iid,5,0.5714285714285714,0.5404506739670609,7
xxz,iid,6,1.0,0.6378620445477686,7
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.2867485993249675,1
xxz,iid,3,0.0,0.3639305004804043,4
xxz,iid,4,0.0,0.4655209078621188,6
xxz,iid,5,1.0,0.5569111069258521,9
xxz,iid,6,1.0,0.6346104489575581,2
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.34770353628803735,3
xxz,iid,4,0.0,0.45194777258203633,7
xxz,iid,5,0.9,0.5507398139996058,10
xxz,iid,6,1.0,0.6264053982314052,2
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.33891651074903945,3
xxz,iid,4,0.0,0.44697375219366603,5
xxz,iid,5,0.625,0.5411191769678079,8
xxz,iid,6,1.0,0.6331375436837601,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.26800150078656837,2
xxz,iid,3,0.0,0.36577134844454146,3
xxz,iid,4,0.0,0.46021946718592044,5
xxz,iid,5,0.8571428571428571,0.5459103456302671,7
xxz,iid,6,1.0,0.6341047148397254,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.2974907869717045,2
xxz,iid,3,0.0,0.30886996001685224,1
xxz,iid,4,0.0,0.4633540838929629,7
xxz,iid,5,0.8333333333333334,0.5489428028255902,6
xxz,iid,6,1.0,0.6211062230614014,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.2923437110110569,3
xxz,iid,3,,0.35000000000000003,0
xxz,iid,4,0.0,0.46071778562440313,6
xxz,iid,5,0.6666666666666666,0.5466121452136333,6
xxz,iid,6,1.0,0.6348023350025971,7
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3053064901204215,3
xxz,iid,4,0.0,0.4600039130783231,6
xxz,iid,5,0.75,0.5476841709383387,8
xxz,iid,6,1.0,0.6176167433434496,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.30389895072041223,3
xxz,iid,4,0.0,0.4633747259048277,6
xxz,iid,5,0.7142857142857143,0.5527870277588142,7
xxz,iid,6,1.0,0.6323270733617945,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.31965857379863216,3
xxz,iid,4,0.0,0.46291217954706276,6
xxz,iid,5,0.7142857142857143,0.551087325831295,7
xxz,iid,6,1.0,0.6310851344791962,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.29848108519662475,1
xxz,iid,3,0.0,0.3810999490969427,3
xxz,iid,4,0.0,0.46666697236612414,4
xxz,iid,5,0.625,0.5556728160260058,8
xxz,iid,6,1.0,0.6472176874694311,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3558315896911711,4
xxz,iid,4,0.0,0.46151206732149264,5
xxz,iid,5,0.75,0.5505026856615821,8
xxz,iid,6,1.0,0.6374035940013225,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3843271915684443,1
xxz,iid,4,0.0,0.45579871477733774,7
xxz,iid,5,0.7272727272727273,0.5482294392283428,11
xxz,iid,6,1.0,0.610052954250662,3
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.2981723105126428,1
xxz,iid,3,0.0,0.36830550565685866,3
xxz,iid,4,0.0,0.46059489393470293,5
xxz,iid,5,0.75,0.5528278898082992,8
xxz,iid,6,1.0,0.6402895384369247,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.35714977329002817,2
xxz,iid,4,0.0,0.45876985626126626,5
xxz,iid,5,0.5,0.5638215950717602,8
xxz,iid,6,1.0,0.6515431679816428,7
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.33967889676383506,4
xxz,iid,4,0.0,0.46224729452246627,4
xxz,iid,5,0.6666666666666666,0.5378919736569703,9
xxz,iid,6,1.0,0.6169436380574794,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.33457349663751434,4
xxz,iid,4,0.0,0.46586479663827374,5
xxz,iid,5,0.75,0.5434064399982239,8
xxz,iid,6,1.0,0.6239737017573963,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3432819864768364,4
xxz,iid,4,0.0,0.46976065384945204,5
xxz,iid,5,0.8181818181818182,0.551886719035446,11
xxz,iid,6,1.0,0.6144647009227135,2
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.33392844982919434,4
xxz,iid,4,0.0,0.46627335801619185,5
xxz,iid,5,0.75,0.5469134923938661,8
xxz,iid,6,1.0,0.6302574364526301,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3484636212508212,4
xxz,iid,4,0.0,0.4643013507085403,4
xxz,iid,5,0.6666666666666666,0.5419243029616746,9
xxz,iid,6,1.0,0.6235756436821953,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.2937887165597616,2
xxz,iid,3,0.0,0.35092074334720813,2
xxz,iid,4,0.0,0.45847050190225813,5
xxz,iid,5,0.8,0.5591194259418215,10
xxz,iid,6,1.0,0.6212965803622043,3
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,0.0,0.29511530149578113,2
xxz,iid,3,0.0,0.3477536835076609,2
xxz,iid,4,0.0,0.45962140863617096,5
xxz,iid,5,0.75,0.559968308753542,8
xxz,iid,6,1.0,0.621298687764877,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3326450130311294,4
xxz,iid,4,0.0,0.46195328861184803,5
xxz,iid,5,0.8181818181818182,0.5545073446596942,11
xxz,iid,6,1.0,0.606424421310549,2
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3316042206417825,4
xxz,iid,4,0.0,0.4694749483348777,5
xxz,iid,5,0.7142857142857143,0.5637632322555824,7
xxz,iid,6,1.0,0.6260993074503954,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3354984865471785,4
xxz,iid,4,0.0,0.4639775142274004,5
xxz,iid,5,0.8,0.5674377833107302,10
xxz,iid,6,1.0,0.629151406109396,3
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3518146862730216,5
xxz,iid,4,0.0,0.48392020243215395,4
xxz,iid,5,0.6666666666666666,0.5586836889847686,6
xxz,iid,6,1.0,0.6364829065632694,7
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3522619300715928,5
xxz,iid,4,0.0,0.4766091057518905,5
xxz,iid,5,0.8571428571428571,0.5633017046240866,7
xxz,iid,6,1.0,0.624900642747922,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3497876983009852,5
xxz,iid,4,0.0,0.473219599903019,5
xxz,iid,5,0.8888888888888888,0.5618099384354627,9
xxz,iid,6,1.0,0.616127346408547,3
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.34428512013346646,5
xxz,iid,4,0.0,0.4739384959620411,4
xxz,iid,5,0.6666666666666666,0.550422421600201,6
xxz,iid,6,1.0,0.6292638773659746,7
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3893551467084697,4
xxz,iid,4,0.0,0.4700992285894633,5
xxz,iid,5,0.7777777777777778,0.5579243242702305,9
xxz,iid,6,1.0,0.6121365270177632,4
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3523391995538627,3
xxz,iid,4,0.0,0.47060358893248216,3
xxz,iid,5,0.5,0.5371549323344524,10
xxz,iid,6,1.0,0.6369997452094104,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3435427425557433,3
xxz,iid,4,0.0,0.4715787599603014,6
xxz,iid,5,0.75,0.5373882234148333,8
xxz,iid,6,1.0,0.6209422452501617,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.35970856957344566,3
xxz,iid,4,0.0,0.4749309584845364,6
xxz,iid,5,0.75,0.5371043704141922,8
xxz,iid,6,1.0,0.6186176876471143,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.3486430933297475,3
xxz,iid,4,0.0,0.47751193956926113,5
xxz,iid,5,0.6666666666666666,0.5427510835413076,9
xxz,iid,6,1.0,0.6301425510140207,5
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,iid,0,,0.05,0
xxz,iid,1,,0.15000000000000002,0
xxz,iid,2,,0.25,0
xxz,iid,3,0.0,0.33191638204988955,3
xxz,iid,4,0.0,0.4731482599105631,4
xxz,iid,5,0.5555555555555556,0.5417221023058209,9
xxz,iid,6,1.0,0.644980740824958,6
xxz,iid,7,,0.75,0
xxz,iid,8,,0.8500000000000001,0
xxz,iid,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.0,0.3681570579664608,37
xxz,parameter_block,4,0.9772727272727273,0.4381413326280757,44
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.0,0.3750889800625468,24
xxz,parameter_block,4,0.7254901960784313,0.45654774936824666,51
xxz,parameter_block,5,1.0,0.5052173285152658,6
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.19148936170212766,0.3597419402915981,47
xxz,parameter_block,4,1.0,0.42482218579488434,34
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,0.0,0.29765368778331086,4
xxz,parameter_block,3,0.34615384615384615,0.34932256175270593,52
xxz,parameter_block,4,1.0,0.4179766109885324,25
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.40625,0.35809731448734483,64
xxz,parameter_block,4,1.0,0.4064324763231455,17
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.0,0.372946255460345,29
xxz,parameter_block,4,0.8269230769230769,0.45042439581292876,52
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.0,0.36298641323573716,34
xxz,parameter_block,4,0.9148936170212766,0.4480672682904539,47
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.0,0.36375241819579984,37
xxz,parameter_block,4,0.9772727272727273,0.44141387469369503,44
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,0.0,0.2926200840783911,7
xxz,parameter_block,3,0.41509433962264153,0.3481658130349893,53
xxz,parameter_block,4,1.0,0.41182609254598096,21
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,parameter_block,0,,0.05,0
xxz,parameter_block,1,,0.15000000000000002,0
xxz,parameter_block,2,,0.25,0
xxz,parameter_block,3,0.0,0.3630397211830504,35
xxz,parameter_block,4,0.9347826086956522,0.44642620857569915,46
xxz,parameter_block,5,,0.55,0
xxz,parameter_block,6,,0.6500000000000001,0
xxz,parameter_block,7,,0.75,0
xxz,parameter_block,8,,0.8500000000000001,0
xxz,parameter_block,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5317823612532651,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4930929459152914,5
xxz,critical_holdout,5,0.6071428571428571,0.5351920698330198,28
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5315749882962902,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49756097838553615,2
xxz,critical_holdout,5,0.5483870967741935,0.5361271110530862,31
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4936715945214301,6
xxz,critical_holdout,5,0.6296296296296297,0.5298039934779888,27
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4995368612140631,1
xxz,critical_holdout,5,0.53125,0.5428270371509312,32
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4963512082924031,4
xxz,critical_holdout,5,0.5862068965517241,0.5362152361410585,29
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.498165361826509,1
xxz,critical_holdout,5,0.53125,0.5340971781677418,32
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.49769915831622585,3
xxz,critical_holdout,5,0.5666666666666667,0.5356185028022383,30
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5434611154481837,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4856757504603913,13
xxz,critical_holdout,5,0.85,0.5202168286936283,20
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.488073626470689,11
xxz,critical_holdout,5,0.7727272727272727,0.5255361885702072,22
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5407610464366678,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,0.0,0.4886050583045143,10
xxz,critical_holdout,5,0.7391304347826086,0.5271712227572347,23
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5423177482110663,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5482627609438714,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5388566508984607,33
xxz,critical_holdout,6,,0.6500000000000001,0
xxz,critical_holdout,7,,0.75,0
xxz,critical_holdout,8,,0.8500000000000001,0
xxz,critical_holdout,9,,0.95,0
xxz,critical_holdout,0,,0.05,0
xxz,critical_holdout,1,,0.15000000000000002,0
xxz,critical_holdout,2,,0.25,0
xxz,critical_holdout,3,,0.35000000000000003,0
xxz,critical_holdout,4,,0.45,0
xxz,critical_holdout,5,0.5151515151515151,0.5446255869178547,33
